student_id,age,gender,ethnicity,grade_level,gpa,prev_year_gpa,attendance_rate,prev_year_attendance,math_score,reading_score,disciplinary_incidents,days_suspended,extracurricular_activities,credits_earned,credits_attempted,free_reduced_lunch,parent_education,special_education,english_learner,gifted_talented,school_changes,dropped_out
STU000676,17,F,Hispanic,12,1.98,1.95,0.836,0.763,529,579,1,2,2,71,72,1,High School,0,1,0,0,0
STU000677,18,F,White,12,1.76,1.72,0.844,0.903,449,397,3,6,2,75,79,0,High School,0,0,0,0,0
STU000678,18,M,Hispanic,12,1.82,1.64,0.944,0.925,424,363,0,0,1,69,69,0,High School,0,0,0,0,0
STU000679,18,M,White,12,0.83,0.72,0.959,0.968,344,309,2,2,1,72,75,1,Some College,1,0,0,0,1
STU000680,17,M,White,12,2.35,2.38,0.95,0.971,389,440,1,1,0,70,72,0,Some College,1,0,0,0,0
STU000681,15,M,White,10,3.35,3.28,0.956,0.916,591,595,0,0,2,61,62,1,Bachelor+,1,0,0,0,1
STU000682,14,M,White,9,3.74,4.0,0.922,0.95,628,647,0,0,3,51,53,1,Some College,0,1,0,0,0
STU000683,18,F,White,12,2.84,3.08,0.884,0.884,554,564,1,3,1,70,71,1,Bachelor+,0,0,0,0,0
STU000684,14,F,White,9,3.63,3.91,0.873,0.884,576,574,0,0,0,52,54,1,Some College,0,0,0,2,0
STU000685,16,F,Asian,11,2.83,2.44,0.961,0.976,536,461,1,1,0,69,72,0,Some College,1,0,0,0,1
STU000686,15,F,White,10,0.58,1.07,0.931,0.874,284,302,2,0,1,62,66,1,Some College,1,0,0,0,1
STU000687,16,M,Black,11,4.0,4.0,1.0,0.958,771,701,0,0,1,66,68,0,Some College,0,0,0,0,0
STU000688,17,M,Black,12,2.08,2.37,0.886,0.922,347,486,1,0,1,73,75,0,Bachelor+,0,0,0,0,0
STU000689,14,F,Black,9,2.41,2.75,0.933,0.985,454,475,3,0,2,52,56,1,Bachelor+,0,0,0,0,0
STU000690,14,M,White,9,3.74,3.34,0.931,0.972,697,532,0,0,1,51,52,0,High School,0,0,0,0,0
STU000691,17,F,Black,12,1.68,1.25,0.97,1.0,323,376,1,2,1,71,74,1,High School,0,0,0,0,0
STU000692,15,M,White,10,2.2,2.44,0.848,0.924,463,423,1,1,1,58,61,1,Bachelor+,0,1,0,0,1
STU000693,15,M,Black,10,0.0,0.14,0.738,0.692,285,200,2,0,2,63,67,1,Less than HS,0,0,0,0,1
STU000694,18,F,Hispanic,12,3.41,3.55,0.997,0.885,513,500,0,0,3,72,73,1,Bachelor+,0,0,0,1,0
STU000695,14,M,Black,9,1.54,1.37,0.938,1.0,369,383,1,0,3,51,53,0,Some College,1,0,0,0,0
STU000696,16,F,White,11,2.9,2.93,1.0,1.0,461,617,2,0,1,69,72,0,Some College,0,0,0,0,0
STU000697,16,F,Other,11,1.92,2.28,0.941,0.96,371,503,2,4,3,68,71,0,Bachelor+,0,0,0,1,1
STU000698,15,M,White,10,2.06,2.21,0.878,0.863,389,510,2,0,3,60,62,0,High School,0,0,0,2,0
STU000699,15,M,Black,10,3.4,3.53,1.0,1.0,623,714,0,0,3,60,62,0,Some College,0,0,0,0,0
STU000700,14,M,White,9,3.93,4.0,0.983,1.0,603,711,0,0,2,54,56,1,Bachelor+,0,0,0,0,0
STU000701,14,F,White,9,2.74,2.74,0.872,0.81,583,570,2,2,1,53,56,0,High School,0,0,0,0,0
STU000702,14,M,Hispanic,9,1.93,1.95,0.756,0.761,410,415,1,2,1,52,55,1,Some College,0,0,0,2,1
STU000703,17,F,Hispanic,12,2.83,3.36,0.905,0.945,502,521,2,2,2,70,72,1,Bachelor+,0,0,0,0,0
STU000704,15,F,Hispanic,10,1.9,2.29,0.948,0.869,510,391,0,0,1,62,63,1,Bachelor+,0,0,0,1,0
STU000705,18,F,White,12,1.62,1.46,1.0,1.0,422,427,3,6,2,70,74,0,Less than HS,0,0,0,2,1
STU000706,14,F,White,9,3.58,3.46,1.0,1.0,603,636,0,0,1,57,58,1,Some College,0,0,0,0,0
STU000707,17,F,White,12,2.83,3.15,1.0,1.0,587,562,0,0,3,69,69,1,Less than HS,0,1,0,1,0
STU000708,14,F,White,9,1.51,1.59,0.81,0.877,457,432,1,2,0,57,60,1,High School,0,0,0,2,0
STU000709,14,M,White,9,1.17,0.94,0.892,0.982,388,327,2,2,1,54,58,0,Some College,0,0,0,0,0
STU000710,16,M,White,11,3.83,3.8,0.988,1.0,485,587,0,0,0,65,66,0,High School,0,1,0,1,0
STU000711,16,F,Other,11,1.46,1.49,0.943,0.972,377,497,0,0,3,64,64,0,Bachelor+,0,0,0,1,0
STU000712,15,F,Hispanic,10,3.64,4.0,0.929,1.0,682,638,0,0,1,60,61,0,Some College,1,1,0,3,1
STU000713,18,M,Black,12,3.33,3.57,0.991,1.0,576,553,0,0,0,70,72,0,Some College,0,1,0,0,1
STU000714,17,M,Black,12,1.65,1.31,1.0,1.0,387,468,2,4,0,74,77,0,Some College,0,0,0,1,0
STU000715,18,M,Hispanic,12,2.58,2.38,0.949,0.884,406,399,3,9,2,73,77,0,Less than HS,0,0,0,0,0
STU000716,18,M,Hispanic,12,3.02,3.1,0.908,0.974,548,502,2,6,2,69,72,1,Bachelor+,0,0,0,0,0
STU000717,15,F,Hispanic,10,3.36,3.33,0.809,0.875,604,542,1,3,1,57,59,0,Less than HS,0,0,0,0,0
STU000718,15,M,White,10,2.71,2.79,1.0,1.0,489,507,4,12,0,59,64,1,Bachelor+,0,0,0,0,1
STU000719,16,M,Black,11,3.54,3.6,0.872,0.876,542,660,0,0,2,69,69,0,Bachelor+,0,1,0,0,0
STU000720,16,F,Hispanic,11,2.77,2.62,0.992,0.988,600,480,0,0,2,69,71,0,Some College,1,0,0,2,0
STU000721,16,M,White,11,2.13,2.77,1.0,0.956,424,433,1,2,1,63,65,1,High School,0,0,0,0,1
STU000722,18,M,White,12,1.4,1.36,1.0,1.0,360,484,1,2,1,73,74,0,Some College,0,0,0,0,1
STU000723,16,M,White,11,1.53,1.16,0.935,0.943,383,420,0,0,2,69,70,0,Less than HS,1,0,0,0,0
STU000724,16,F,Hispanic,11,1.8,1.91,0.871,0.81,407,361,2,6,2,64,68,0,Less than HS,0,0,0,0,1
STU000725,16,F,Hispanic,11,4.0,4.0,1.0,0.91,678,610,0,0,2,65,67,0,Some College,0,0,0,0,0
STU000726,14,M,Other,9,3.58,3.63,0.803,0.852,541,635,1,1,3,52,54,0,High School,0,0,0,0,0
STU000727,18,F,Black,12,2.1,2.37,0.864,0.907,521,449,3,0,2,69,73,0,Some College,0,0,0,0,1
STU000728,15,M,Black,10,2.92,3.16,0.872,0.945,484,560,1,1,2,61,62,1,Bachelor+,0,0,0,0,0
STU000729,14,F,Black,9,3.78,3.56,0.934,0.936,592,537,0,0,2,56,57,0,Some College,0,0,0,0,0
STU000730,14,F,Hispanic,9,2.51,2.87,1.0,0.967,456,478,0,0,0,52,53,0,Bachelor+,0,0,0,0,0
STU000731,14,F,White,9,1.87,1.89,0.892,0.842,420,458,2,2,2,55,58,1,Less than HS,0,0,0,0,1
STU000732,16,M,White,11,2.49,2.6,0.823,0.813,518,533,1,1,0,66,67,1,High School,0,0,1,3,1
STU000733,17,M,White,12,3.44,3.23,0.779,0.654,467,647,1,2,1,75,76,1,Bachelor+,0,1,0,1,0
STU000734,18,F,White,12,2.59,2.49,0.874,0.841,442,610,0,0,4,74,74,0,High School,0,0,0,1,0
STU000735,15,M,White,10,2.0,1.22,0.883,0.943,487,534,3,6,0,60,65,1,Some College,0,0,0,0,0
STU000736,14,F,Hispanic,9,2.82,3.04,0.946,0.871,546,515,0,0,2,55,55,0,Bachelor+,0,0,0,0,0
STU000737,17,M,White,12,2.57,2.19,0.988,0.981,553,542,1,3,0,69,72,1,Less than HS,0,0,0,0,0
STU000738,18,F,Other,12,2.48,2.51,0.844,0.862,381,528,1,2,1,70,72,1,Some College,0,0,0,0,1
STU000739,17,M,Hispanic,12,1.85,1.77,1.0,0.996,424,445,2,0,2,73,75,1,Bachelor+,0,1,1,2,0
STU000740,17,F,White,12,2.52,2.53,1.0,1.0,460,521,1,3,2,69,72,0,High School,0,0,0,0,0
STU000741,15,F,Black,10,2.71,2.57,0.937,0.857,535,638,1,0,0,61,63,1,High School,0,0,1,0,1
STU000742,15,M,White,10,3.19,3.18,1.0,1.0,588,481,1,1,4,62,64,1,Bachelor+,0,0,0,0,0
STU000743,18,F,Hispanic,12,2.81,3.02,0.956,0.873,482,629,0,0,1,71,72,1,Some College,0,0,0,0,0
STU000744,17,F,Other,12,2.36,2.28,0.986,0.942,493,451,0,0,2,75,76,1,Some College,0,0,0,1,0
STU000745,18,F,Hispanic,12,0.0,0.0,0.744,0.803,200,200,3,6,0,73,78,1,Less than HS,0,0,0,0,1
STU000746,14,M,White,9,2.44,2.73,0.883,0.931,456,402,0,0,0,53,53,0,Some College,0,0,0,0,0
STU000747,18,F,Hispanic,12,3.29,3.02,1.0,1.0,493,546,0,0,1,71,71,0,Bachelor+,0,0,0,0,1
STU000748,14,F,Hispanic,9,2.68,1.98,0.946,0.91,545,561,1,0,1,56,58,1,High School,0,0,0,1,0
STU000749,18,M,White,12,0.97,0.92,0.956,0.934,438,346,6,0,1,72,79,1,High School,0,0,0,1,1
STU000750,16,F,White,11,2.66,2.0,0.88,0.926,492,512,2,0,1,69,71,1,High School,1,1,0,0,0
STU000751,16,F,White,11,1.88,2.37,0.912,0.946,442,399,2,4,4,66,70,0,High School,0,0,0,0,0
STU000752,14,M,Hispanic,9,2.79,3.0,0.938,0.974,551,498,3,3,1,56,61,0,Less than HS,0,0,0,0,0
STU000753,14,F,Hispanic,9,4.0,3.81,1.0,0.992,667,628,0,0,2,52,52,1,Bachelor+,0,0,0,0,1
STU000754,15,M,Hispanic,10,2.61,2.68,0.994,0.982,573,478,0,0,0,57,57,1,High School,1,0,1,0,0
STU000755,14,M,White,9,2.96,3.09,1.0,0.902,576,548,2,0,2,57,59,1,Bachelor+,0,0,0,0,0
STU000756,17,F,White,12,1.59,1.5,0.916,0.901,342,422,3,6,0,72,77,0,Less than HS,0,0,0,0,1
STU000757,14,M,White,9,3.07,3.58,1.0,0.953,584,491,0,0,3,52,52,1,Less than HS,0,0,0,0,0
STU000758,18,F,Black,12,0.18,0.04,0.841,0.846,200,269,8,24,1,70,78,1,High School,1,0,0,0,0
STU000759,14,M,Black,9,1.61,1.6,0.914,0.873,453,362,2,4,1,55,59,1,High School,1,1,0,1,0
STU000760,18,F,Black,12,1.57,1.62,1.0,0.98,433,427,0,0,2,73,74,1,Bachelor+,0,0,1,0,1
STU000761,17,F,Asian,12,3.59,3.25,0.919,0.923,470,544,0,0,1,72,74,0,Bachelor+,0,0,0,1,0
STU000762,15,M,Hispanic,10,1.22,1.21,0.924,1.0,383,389,4,0,0,61,65,0,Some College,0,0,0,0,1
STU000763,14,M,White,9,3.25,3.01,0.933,0.872,568,649,0,0,1,55,55,1,Bachelor+,0,0,0,0,0
STU000764,15,F,White,10,2.58,2.51,1.0,1.0,572,410,0,0,3,60,61,1,Some College,0,0,0,0,0
STU000765,16,M,Hispanic,11,2.18,2.38,0.902,1.0,503,407,1,1,2,69,70,0,High School,0,0,0,0,1
STU000766,16,F,White,11,2.48,1.93,0.986,1.0,549,412,0,0,1,65,65,1,Bachelor+,0,0,0,0,0
STU000767,18,M,Hispanic,12,1.34,1.19,0.918,0.947,356,343,1,3,1,75,78,1,Bachelor+,0,0,0,0,1
STU000768,17,M,White,12,3.31,3.74,0.893,0.905,542,634,0,0,1,73,73,0,Some College,0,0,0,0,0
STU000769,18,M,Hispanic,12,3.89,3.9,1.0,0.928,595,594,0,0,1,71,73,0,Some College,0,0,0,0,0
STU000770,18,M,White,12,1.79,1.23,0.926,0.917,321,457,1,1,1,70,71,1,Less than HS,0,0,0,0,0
STU000771,17,M,White,12,1.99,1.75,0.849,0.8,413,487,2,6,2,73,77,1,High School,0,0,0,0,0
STU000772,16,F,White,11,1.36,1.06,0.979,0.997,306,368,0,0,3,68,70,0,Bachelor+,0,0,0,0,1
STU000773,18,M,White,12,2.66,2.32,1.0,1.0,569,510,0,0,2,70,70,1,Bachelor+,0,0,0,0,1
STU000774,18,F,Black,12,3.07,2.48,0.931,0.985,651,573,0,0,2,75,76,0,High School,0,0,0,0,1
STU000775,17,M,Hispanic,12,1.66,1.44,0.884,0.812,484,457,3,9,1,73,76,1,High School,0,0,0,0,0
STU000776,14,F,White,9,1.0,1.58,0.941,0.975,316,388,5,15,1,56,62,1,Less than HS,0,0,0,0,0
STU000777,16,M,White,11,2.63,2.84,0.967,0.856,485,521,2,0,1,65,68,1,High School,0,0,0,1,0
STU000778,15,F,Hispanic,10,0.34,0.21,0.809,0.741,247,297,4,0,2,63,67,1,High School,0,0,0,3,1
STU000779,18,F,White,12,1.71,1.56,0.85,0.835,361,413,2,4,2,73,76,0,Bachelor+,1,0,0,2,1
STU000780,16,F,Hispanic,11,1.63,1.56,0.991,0.956,392,525,2,4,0,64,68,0,Bachelor+,0,1,0,2,1
STU000781,16,M,Other,11,3.37,3.1,0.968,0.948,696,558,0,0,1,67,67,1,Bachelor+,0,0,0,0,0
STU000782,17,M,Hispanic,12,3.91,4.0,1.0,0.967,618,600,0,0,1,72,72,1,Bachelor+,0,0,0,0,0
STU000783,17,M,Black,12,4.0,3.74,1.0,1.0,708,590,0,0,3,72,74,0,Some College,0,0,0,0,0
STU000784,14,M,Black,9,3.15,3.26,0.97,0.989,618,513,1,0,3,52,53,1,Bachelor+,0,0,1,1,0
STU000785,17,M,White,12,2.02,1.64,0.997,0.99,498,440,1,0,1,75,78,1,Less than HS,0,0,0,0,1
STU000786,14,F,Black,9,3.03,2.95,1.0,1.0,530,568,1,2,2,51,53,0,Bachelor+,0,0,0,2,0
STU000787,14,F,White,9,3.0,3.49,0.824,0.816,566,527,2,4,1,57,59,1,Bachelor+,0,0,0,2,0
STU000788,15,M,White,10,2.62,2.82,0.958,0.967,489,489,1,0,2,60,63,0,Bachelor+,0,0,0,0,0
STU000789,18,M,White,12,2.58,2.46,0.94,0.949,476,467,1,1,2,73,76,0,Some College,0,0,1,1,1
STU000790,18,M,White,12,3.09,3.48,1.0,0.989,613,547,0,0,1,69,69,0,Some College,0,0,0,1,1
STU000791,17,M,White,12,2.93,2.42,1.0,1.0,545,440,0,0,2,71,72,1,Bachelor+,1,0,0,0,1
STU000792,16,M,White,11,1.86,1.89,0.938,0.987,461,383,1,0,3,63,64,0,High School,1,0,1,0,0
STU000793,14,F,Asian,9,2.84,3.07,1.0,0.917,487,469,2,4,4,52,56,1,Less than HS,0,0,0,0,1
STU000794,15,M,Hispanic,10,2.65,2.52,0.855,0.842,602,446,0,0,2,62,63,0,Bachelor+,0,0,0,0,0
STU000795,15,M,Hispanic,10,2.0,2.25,0.904,0.821,338,450,0,0,3,63,65,1,High School,0,0,0,0,0
STU000796,18,F,Hispanic,12,2.0,2.02,0.891,0.874,528,478,1,2,2,75,77,1,Some College,0,0,0,0,0
STU000797,16,M,Hispanic,11,3.2,3.33,0.997,1.0,511,510,0,0,0,67,69,1,Bachelor+,0,0,0,0,0
STU000798,18,M,Hispanic,12,0.0,0.0,0.733,0.78,264,200,4,12,3,72,77,1,High School,0,0,0,0,1
STU000799,17,M,White,12,2.43,2.17,0.934,0.928,540,452,2,2,2,73,75,1,Bachelor+,0,0,0,1,1
STU000800,16,M,White,11,2.56,2.82,0.817,0.756,515,555,2,0,1,67,71,1,Bachelor+,0,0,0,2,1
STU000801,18,F,Hispanic,12,1.75,1.75,0.91,0.866,357,366,1,1,4,74,77,0,Some College,0,1,0,1,0
STU000802,18,M,Black,12,2.2,2.19,0.996,1.0,421,459,0,0,2,75,77,0,Less than HS,1,0,0,0,0
STU000803,16,M,Hispanic,11,4.0,4.0,0.944,0.959,679,637,0,0,2,66,68,0,Bachelor+,0,0,0,2,1
STU000804,16,F,White,11,2.43,2.59,0.902,0.95,397,520,2,6,2,65,68,0,Bachelor+,0,0,0,1,0
STU000805,16,F,White,11,2.76,2.33,1.0,0.97,553,484,2,4,1,64,68,0,High School,0,1,0,1,0
STU000806,15,F,Black,10,1.62,1.76,0.881,0.889,444,347,2,4,0,57,61,0,High School,1,0,0,0,0
STU000807,18,F,White,12,2.55,2.73,0.821,0.903,420,582,1,0,0,71,72,1,Some College,0,0,0,1,0
STU000808,16,F,White,11,3.45,3.13,0.93,0.931,624,585,0,0,2,68,69,0,Some College,0,0,0,1,0
STU000809,16,F,White,11,1.48,1.78,0.907,1.0,424,448,2,4,1,69,71,0,High School,0,0,0,3,0
STU000810,18,F,White,12,2.7,2.93,1.0,1.0,503,556,0,0,0,72,74,0,Some College,0,0,0,1,0
STU000811,18,F,White,12,0.65,0.1,0.894,0.893,250,273,5,10,2,75,82,1,Some College,0,0,0,0,1
STU000812,14,F,Hispanic,9,1.53,1.69,0.928,0.926,328,421,1,3,0,56,58,1,High School,0,0,0,0,1
STU000813,15,M,Asian,10,3.35,3.7,0.961,1.0,503,556,0,0,1,59,59,1,High School,0,0,0,2,0
STU000814,16,M,Black,11,1.49,1.01,0.868,0.839,423,442,2,4,1,69,71,1,Bachelor+,0,0,0,0,0
STU000815,16,F,White,11,2.87,2.88,1.0,1.0,491,524,3,0,2,66,70,1,High School,0,0,0,2,0
STU000816,14,F,Hispanic,9,2.22,2.1,1.0,1.0,557,504,1,0,3,53,55,1,Bachelor+,0,0,0,0,1
STU000817,17,M,White,12,2.61,2.55,0.687,0.635,488,508,1,3,4,69,72,0,High School,1,0,0,0,1
STU000818,18,F,White,12,1.95,1.87,0.793,0.798,446,490,0,0,1,74,76,1,Some College,0,0,0,0,1
STU000819,18,F,Other,12,2.81,2.32,0.99,0.964,513,442,1,1,1,72,75,0,Less than HS,0,0,0,0,1
STU000820,14,M,Hispanic,9,2.15,1.78,0.925,0.999,436,520,1,1,1,52,53,0,Some College,1,0,0,0,0
STU000821,18,F,Black,12,2.96,3.16,1.0,1.0,489,560,0,0,0,72,72,1,Bachelor+,0,0,0,1,0
STU000822,15,M,White,10,2.16,2.04,0.863,0.789,471,508,0,0,0,58,58,1,Less than HS,0,0,0,1,1
STU000823,18,F,Hispanic,12,2.74,2.62,0.933,1.0,588,488,1,1,1,73,75,0,Some College,1,1,0,0,0
STU000824,17,M,White,12,1.84,2.06,0.864,0.839,385,501,2,4,0,71,75,1,Less than HS,0,0,0,0,1
STU000825,17,M,White,12,3.35,3.14,0.913,0.905,591,655,0,0,3,70,70,1,Some College,1,0,0,1,0
STU000826,16,F,Black,11,1.3,1.62,0.909,0.813,315,406,1,3,1,68,69,0,Some College,0,0,0,2,1
STU000827,16,F,White,11,2.76,2.26,0.977,0.926,524,601,1,3,1,68,70,0,Some College,0,0,0,0,0
STU000828,18,M,White,12,1.42,1.37,0.782,0.808,236,408,3,9,0,73,76,1,Some College,0,1,0,3,1
STU000829,15,F,White,10,0.75,0.93,0.81,0.74,322,227,1,2,4,60,61,1,Some College,0,0,1,0,0
STU000830,17,M,Hispanic,12,0.71,0.61,1.0,0.943,307,200,3,9,1,69,74,1,Some College,0,0,0,0,0
STU000831,15,F,White,10,2.56,2.65,0.823,0.774,486,624,0,0,1,57,57,1,Some College,1,0,1,0,1
STU000832,15,M,White,10,1.62,1.33,1.0,1.0,432,283,2,6,1,62,65,0,Bachelor+,1,0,1,0,0
STU000833,17,F,White,12,2.12,2.62,0.825,0.815,485,466,1,1,2,74,77,0,High School,0,0,0,0,0
STU000834,15,F,White,10,4.0,3.53,0.975,0.984,601,728,0,0,1,62,63,1,High School,0,0,0,1,0
STU000835,16,F,Asian,11,1.87,1.45,0.857,0.86,471,463,2,0,1,69,71,0,High School,0,0,0,0,0
STU000836,17,M,Hispanic,12,1.89,1.85,0.983,1.0,473,325,3,0,2,71,74,1,Bachelor+,1,0,1,2,0
STU000837,14,M,White,9,2.0,1.68,0.955,0.863,473,453,1,0,0,52,55,1,High School,0,0,0,1,0
STU000838,16,F,Black,11,1.47,1.83,0.929,0.91,376,379,2,2,0,69,71,0,High School,0,0,0,2,1
STU000839,16,F,White,11,2.55,2.63,0.913,0.919,568,407,0,0,2,64,66,1,High School,0,0,0,0,1
STU000840,18,F,Hispanic,12,2.77,2.92,0.91,0.928,565,446,1,1,3,75,76,0,Some College,0,0,0,0,1
STU000841,15,M,White,10,0.89,0.78,0.958,0.932,368,369,0,0,3,59,61,1,Bachelor+,0,0,0,0,0
STU000842,16,M,White,11,0.78,0.55,0.76,0.744,271,265,5,10,4,63,69,1,Bachelor+,1,0,0,0,1
STU000843,15,M,White,10,2.81,2.82,0.932,0.952,519,595,0,0,0,57,59,1,High School,0,0,0,0,0
STU000844,14,F,White,9,3.6,3.84,0.939,0.956,602,626,0,0,1,53,54,1,Bachelor+,0,0,0,0,0
STU000845,17,F,White,12,1.41,1.41,0.896,0.926,352,499,4,8,0,71,75,1,Some College,0,0,0,0,1
STU000846,14,F,Hispanic,9,3.92,3.98,0.977,0.981,739,716,0,0,3,53,54,1,Some College,0,1,0,2,0
STU000847,18,F,White,12,0.69,0.69,0.945,0.997,317,351,7,7,3,75,83,1,Some College,1,1,0,0,1
STU000848,18,M,Hispanic,12,2.46,2.17,0.822,0.807,525,364,1,0,1,75,77,0,Bachelor+,0,0,0,1,1
STU000849,15,M,White,10,2.52,3.03,0.952,0.973,487,513,0,0,2,63,65,0,Some College,1,0,0,0,0
STU000850,16,F,Black,11,2.87,2.62,1.0,0.971,508,500,0,0,1,64,66,1,High School,0,0,0,0,0
STU000851,16,M,White,11,2.45,2.73,1.0,0.947,469,453,0,0,3,67,69,1,Bachelor+,0,0,0,0,0
STU000852,18,M,White,12,1.91,2.39,0.992,1.0,544,385,0,0,1,73,75,0,Bachelor+,0,0,0,0,0
STU000853,16,F,Hispanic,11,2.77,2.64,0.865,0.895,482,577,0,0,1,64,64,1,High School,0,0,0,1,0
STU000854,17,M,White,12,2.93,2.83,0.908,1.0,560,641,1,3,1,74,75,1,Bachelor+,0,0,0,3,0
STU000855,15,F,Hispanic,10,3.15,3.08,0.954,1.0,688,607,0,0,2,57,58,0,High School,1,0,0,0,0
STU000856,16,F,White,11,3.7,3.9,0.985,0.909,559,634,0,0,2,66,66,0,High School,0,0,0,2,0
STU000857,18,M,Hispanic,12,1.02,1.29,0.855,0.834,309,294,0,0,1,73,75,0,Some College,1,0,0,0,1
STU000858,17,F,White,12,2.89,3.31,0.803,0.84,505,619,0,0,0,75,77,0,High School,0,0,0,0,0
STU000859,15,F,White,10,1.42,1.52,0.827,0.883,460,374,2,2,1,63,66,1,Less than HS,0,0,0,2,1
STU000860,15,F,White,10,4.0,3.72,1.0,0.951,692,614,0,0,2,61,63,0,Bachelor+,0,0,0,0,0
STU000861,17,F,White,12,3.7,3.95,0.889,0.872,637,491,0,0,2,73,73,1,Bachelor+,0,1,0,1,0
STU000862,14,M,White,9,1.91,1.58,0.948,0.885,489,420,0,0,0,54,55,0,Less than HS,0,0,0,1,0
STU000863,17,M,Other,12,2.18,1.96,0.945,0.872,498,458,2,2,0,74,76,1,Less than HS,0,0,0,0,0
STU000864,17,F,Black,12,4.0,3.75,1.0,0.888,558,657,0,0,0,70,71,0,Bachelor+,0,0,0,0,0
STU000865,16,F,White,11,2.51,2.92,0.883,0.832,499,388,2,2,4,69,72,1,Less than HS,0,0,0,0,1
STU000866,17,F,White,12,2.3,2.39,0.911,0.785,487,513,3,0,0,71,75,0,High School,0,0,0,1,1
STU000867,16,F,White,11,1.93,1.68,0.877,0.849,485,531,0,0,1,68,69,1,Some College,0,0,0,2,0
STU000868,14,F,White,9,3.78,3.61,1.0,1.0,583,707,0,0,1,53,53,0,Bachelor+,0,0,0,0,0
STU000869,17,F,White,12,1.86,2.31,0.896,0.922,424,489,2,0,1,73,76,1,High School,0,0,0,1,0
STU000870,14,M,White,9,1.6,1.36,0.886,0.846,488,323,2,2,1,53,56,1,Bachelor+,1,0,0,0,1
STU000871,18,F,Other,12,2.09,1.72,0.842,0.832,533,512,3,3,0,74,78,1,Some College,0,0,0,2,1
STU000872,18,M,White,12,1.39,1.58,0.823,0.823,381,471,3,6,2,74,78,0,Some College,0,0,0,0,1
STU000873,17,M,White,12,3.75,4.0,1.0,0.912,641,625,0,0,1,73,73,0,Some College,0,0,0,1,0
STU000874,14,M,Black,9,2.58,2.36,0.859,0.753,516,578,1,0,0,56,58,0,High School,0,0,0,1,0
STU000875,15,F,White,10,2.83,3.04,0.818,0.77,580,580,1,3,2,61,63,1,Some College,0,0,0,1,0
STU000876,17,M,Black,12,2.37,2.59,0.863,0.834,391,476,1,1,0,72,73,1,Some College,0,0,0,0,0
STU000877,16,F,White,11,3.37,3.51,0.866,0.819,527,698,0,0,2,64,65,0,Less than HS,0,0,0,0,0
STU000878,14,F,White,9,4.0,3.67,1.0,1.0,646,590,0,0,4,51,53,0,Bachelor+,0,0,1,0,0
STU000879,18,M,Asian,12,1.75,1.7,0.99,0.994,425,441,3,9,0,69,73,1,High School,1,0,0,1,0
STU000880,18,F,Asian,12,1.47,1.64,1.0,0.996,414,367,2,4,2,69,71,1,Bachelor+,0,1,0,0,1
STU000881,16,M,Hispanic,11,3.09,3.19,0.98,0.859,577,538,0,0,2,67,69,0,High School,0,0,0,0,0
STU000882,16,F,Black,11,2.82,3.27,0.971,0.959,577,507,0,0,1,63,64,1,Bachelor+,0,0,0,0,1
STU000883,18,F,White,12,0.23,0.62,0.889,0.904,246,294,3,3,1,73,76,1,High School,0,0,0,0,1
STU000884,17,M,Hispanic,12,2.75,2.52,0.809,0.827,513,545,2,6,1,69,71,0,Bachelor+,0,1,0,2,1
STU000885,16,F,Black,11,2.12,1.74,0.969,0.981,495,534,0,0,2,69,69,1,Bachelor+,0,0,0,3,0
STU000886,14,F,White,9,3.12,3.57,1.0,1.0,565,589,1,3,0,55,57,0,Some College,0,0,0,0,0
STU000887,18,M,Black,12,1.73,1.92,1.0,1.0,449,435,2,0,3,75,77,0,Bachelor+,0,0,0,0,1
STU000888,16,M,Hispanic,11,1.66,1.58,0.979,0.923,435,425,2,2,1,69,72,1,High School,0,0,0,1,1
STU000889,14,F,White,9,2.18,2.48,0.918,1.0,453,543,0,0,1,54,56,1,Bachelor+,0,0,0,0,0
STU000890,14,F,Other,9,4.0,3.56,1.0,0.989,658,627,0,0,1,55,56,1,Bachelor+,0,0,0,1,0
STU000891,18,F,Black,12,2.82,2.84,1.0,0.962,583,598,0,0,0,72,74,0,Some College,1,0,0,3,0
STU000892,14,F,Asian,9,3.32,3.82,1.0,1.0,581,577,1,3,4,57,59,1,Bachelor+,0,0,0,1,0
STU000893,16,M,Hispanic,11,3.54,3.87,0.948,0.941,592,528,0,0,2,66,67,1,Some College,0,0,0,0,0
STU000894,14,M,Hispanic,9,3.56,3.8,0.928,0.962,628,572,0,0,1,52,54,0,High School,0,1,1,0,0
STU000895,16,M,Hispanic,11,3.34,3.65,0.998,0.964,526,676,0,0,4,65,67,0,Some College,0,0,1,1,0
STU000896,15,F,White,10,1.33,0.97,0.795,0.746,408,359,1,0,2,59,62,1,High School,0,0,1,0,0
STU000897,17,M,White,12,3.92,3.72,0.913,1.0,679,662,0,0,2,73,73,0,High School,1,0,0,1,0
STU000898,18,M,Hispanic,12,1.76,1.78,0.995,0.968,356,437,3,9,2,74,79,0,High School,0,0,0,1,1
STU000899,17,M,Hispanic,12,2.97,2.77,1.0,0.94,530,521,0,0,0,70,72,1,High School,0,0,0,1,0
STU000900,17,F,White,12,2.71,3.02,0.947,0.937,537,538,1,2,2,69,71,1,Some College,0,0,0,3,1
STU000901,18,F,Hispanic,12,1.7,1.39,0.978,0.992,464,430,2,4,0,73,76,1,Bachelor+,0,1,0,1,0
